epoch,step,train_loss,valid_loss_epoch
0,389,,0.16842378675937653
0,389,0.1912938952445984,
1,779,,0.16084565222263336
1,779,0.16564960777759552,
2,1169,,0.1583545207977295
2,1169,0.16064351797103882,
3,1559,,0.15580835938453674
3,1559,0.15791894495487213,
4,1949,,0.15500633418560028
4,1949,0.15634627640247345,
5,2339,,0.1552770882844925
5,2339,0.15552811324596405,
6,2729,,0.15483854711055756
6,2729,0.15500715374946594,
7,3119,,0.1542234569787979
7,3119,0.15447373688220978,
8,3509,,0.15341565012931824
8,3509,0.15407995879650116,
9,3899,,0.15317001938819885
9,3899,0.15400035679340363,
10,4289,,0.15284261107444763
10,4289,0.15376974642276764,
11,4679,,0.15300314128398895
11,4679,0.15359096229076385,
12,5069,,0.15269120037555695
12,5069,0.15347404778003693,
13,5459,,0.1530345231294632
13,5459,0.15322883427143097,
14,5849,,0.1529230773448944
14,5849,0.15323972702026367,
15,6239,,0.15257062017917633
15,6239,0.15299922227859497,
16,6629,,0.1520499736070633
16,6629,0.15293438732624054,
17,7019,,0.15189893543720245
17,7019,0.1528470814228058,
18,7409,,0.1516711562871933
18,7409,0.15279176831245422,
19,7799,,0.152410089969635
19,7799,0.1526835858821869,
20,8189,,0.15139181911945343
20,8189,0.15261048078536987,
21,8579,,0.15170493721961975
21,8579,0.15239763259887695,
22,8969,,0.1516529619693756
22,8969,0.15242189168930054,
23,9359,,0.15171396732330322
23,9359,0.15234148502349854,
24,9749,,0.15173698961734772
24,9749,0.15234874188899994,
25,10139,,0.15188391506671906
25,10139,0.1522856056690216,
