epoch,step,train_loss,valid_loss_epoch
0,389,,0.15862227976322174
0,389,0.2970542311668396,
1,779,,0.10608670860528946
1,779,0.13686932623386383,
2,1169,,0.09672855585813522
2,1169,0.11047695577144623,
3,1559,,0.08683833479881287
3,1559,0.09553941339254379,
4,1949,,0.0763930156826973
4,1949,0.0854242742061615,
5,2339,,0.07739289104938507
5,2339,0.07472912967205048,
6,2729,,0.0719485878944397
6,2729,0.07062502950429916,
7,3119,,0.07025282084941864
7,3119,0.06466160714626312,
8,3509,,0.06578770279884338
8,3509,0.05835481733083725,
9,3899,,0.06630998104810715
9,3899,0.05424369499087334,
10,4289,,0.06376764923334122
10,4289,0.050125252455472946,
11,4679,,0.06019429489970207
11,4679,0.048359546810388565,
12,5069,,0.05983204394578934
12,5069,0.045253314077854156,
13,5459,,0.05298643559217453
13,5459,0.04284415766596794,
14,5849,,0.05655530095100403
14,5849,0.03945624828338623,
15,6239,,0.05197349935770035
15,6239,0.03737020492553711,
16,6629,,0.0529077984392643
16,6629,0.035447172820568085,
17,7019,,0.05516616255044937
17,7019,0.034221746027469635,
18,7409,,0.059714511036872864
18,7409,0.03301550820469856,
19,7799,,0.05558045580983162
19,7799,0.030248431488871574,
20,8189,,0.05725455284118652
20,8189,0.02913220226764679,
