epoch,step,train_loss,valid_loss_epoch
0,389,,0.13348858058452606
0,389,0.2049650102853775,
1,779,,0.12260936945676804
1,779,0.1339574158191681,
2,1169,,0.11620377004146576
2,1169,0.1220189705491066,
3,1559,,0.10915855318307877
3,1559,0.11304667592048645,
4,1949,,0.11034618318080902
4,1949,0.10895375907421112,
5,2339,,0.1051752045750618
5,2339,0.10467707365751266,
6,2729,,0.10438194125890732
6,2729,0.10089246183633804,
7,3119,,0.1028427705168724
7,3119,0.09936738014221191,
8,3509,,0.10430987924337387
8,3509,0.09601808339357376,
9,3899,,0.09868928790092468
9,3899,0.09444889426231384,
10,4289,,0.10196574032306671
10,4289,0.09196877479553223,
11,4679,,0.09968213737010956
11,4679,0.0906357690691948,
12,5069,,0.09704119712114334
12,5069,0.08960873633623123,
13,5459,,0.09874606877565384
13,5459,0.08779922127723694,
14,5849,,0.09729699045419693
14,5849,0.08634329587221146,
15,6239,,0.09849701821804047
15,6239,0.08519094437360764,
16,6629,,0.09783709049224854
16,6629,0.08460763096809387,
17,7019,,0.09484536200761795
17,7019,0.08387584984302521,
18,7409,,0.0983060821890831
18,7409,0.08288984000682831,
19,7799,,0.09193944931030273
19,7799,0.08300997316837311,
20,8189,,0.09280077368021011
20,8189,0.07972275465726852,
21,8579,,0.09421853721141815
21,8579,0.08077321201562881,
22,8969,,0.09259844571352005
22,8969,0.08026816695928574,
23,9359,,0.09245719760656357
23,9359,0.07886791229248047,
24,9749,,0.09309205412864685
24,9749,0.07749667018651962,
