epoch,step,train_loss,valid_loss_epoch
0,389,,0.7411717176437378
0,389,1.4464417695999146,
1,779,,0.32307884097099304
1,779,0.4840640425682068,
2,1169,,0.25656577944755554
2,1169,0.3223057687282562,
3,1559,,0.23182669281959534
3,1559,0.2574187219142914,
4,1949,,0.22073617577552795
4,1949,0.2344617247581482,
5,2339,,0.20732612907886505
5,2339,0.2111319750547409,
6,2729,,0.19135385751724243
6,2729,0.19748806953430176,
7,3119,,0.18382401764392853
7,3119,0.17834138870239258,
8,3509,,0.17301025986671448
8,3509,0.1701989322900772,
9,3899,,0.16979172825813293
9,3899,0.15813346207141876,
10,4289,,0.16787587106227875
10,4289,0.15020224452018738,
11,4679,,0.161210298538208
11,4679,0.15213027596473694,
12,5069,,0.16437427699565887
12,5069,0.1426212042570114,
13,5459,,0.1651223748922348
13,5459,0.13456164300441742,
14,5849,,0.13796329498291016
14,5849,0.12859198451042175,
15,6239,,0.14817869663238525
15,6239,0.1277334988117218,
16,6629,,0.14641989767551422
16,6629,0.1179916188120842,
17,7019,,0.14660915732383728
17,7019,0.1157546117901802,
18,7409,,0.14377883076667786
18,7409,0.1096092090010643,
19,7799,,0.1390170007944107
19,7799,0.11043731123209,
