epoch,step,train_loss,valid_loss_epoch
0,389,,0.12149684131145477
0,389,0.2082112580537796,
1,779,,0.10495735704898834
1,779,0.12082907557487488,
2,1169,,0.09478224813938141
2,1169,0.09962999075651169,
3,1559,,0.08708248287439346
3,1559,0.0901145413517952,
4,1949,,0.0848318338394165
4,1949,0.08412336558103561,
5,2339,,0.07987987250089645
5,2339,0.0795133039355278,
6,2729,,0.08288990706205368
6,2729,0.07581296563148499,
7,3119,,0.08158764988183975
7,3119,0.07152855396270752,
8,3509,,0.07912129908800125
8,3509,0.06950997561216354,
9,3899,,0.07689864188432693
9,3899,0.06846872717142105,
10,4289,,0.07774698734283447
10,4289,0.06476598232984543,
11,4679,,0.0770404040813446
11,4679,0.06330212950706482,
12,5069,,0.07676023244857788
12,5069,0.06310387700796127,
13,5459,,0.07493405789136887
13,5459,0.06144443899393082,
14,5849,,0.07352076470851898
14,5849,0.06009387969970703,
15,6239,,0.07251010835170746
15,6239,0.05923241004347801,
16,6629,,0.07323647290468216
16,6629,0.05765668302774429,
17,7019,,0.07291629910469055
17,7019,0.056274302303791046,
18,7409,,0.07424730062484741
18,7409,0.055234283208847046,
19,7799,,0.0684279352426529
19,7799,0.05436680093407631,
20,8189,,0.0737171471118927
20,8189,0.05219445005059242,
21,8579,,0.07033711671829224
21,8579,0.05320512875914574,
22,8969,,0.07034040242433548
22,8969,0.05195648968219757,
23,9359,,0.0705445185303688
23,9359,0.050959255546331406,
24,9749,,0.07103926688432693
24,9749,0.05055013298988342,
