epoch,step,train_loss,valid_loss_epoch
0,389,,0.1027020588517189
0,389,0.21097150444984436,
1,779,,0.08465098589658737
1,779,0.09709068387746811,
2,1169,,0.08591513335704803
2,1169,0.07440871000289917,
3,1559,,0.06248791888356209
3,1559,0.06495163589715958,
4,1949,,0.05380463972687721
4,1949,0.054304126650094986,
5,2339,,0.053303223103284836
5,2339,0.04871987923979759,
6,2729,,0.052370380610227585
6,2729,0.043914780020713806,
7,3119,,0.05431056022644043
7,3119,0.03992355614900589,
8,3509,,0.05175677686929703
8,3509,0.03664177656173706,
9,3899,,0.05462129786610603
9,3899,0.03259314224123955,
10,4289,,0.04558036848902702
10,4289,0.032749373465776443,
11,4679,,0.048548582941293716
11,4679,0.027824126183986664,
12,5069,,0.05049943923950195
12,5069,0.027658089995384216,
13,5459,,0.05099135637283325
13,5459,0.025583986192941666,
14,5849,,0.04248730093240738
14,5849,0.023038694635033607,
15,6239,,0.04424465447664261
15,6239,0.02223334275186062,
16,6629,,0.04481958970427513
16,6629,0.021579455584287643,
17,7019,,0.04409634321928024
17,7019,0.019892986863851547,
18,7409,,0.048143625259399414
18,7409,0.019024541601538658,
19,7799,,0.04814400523900986
19,7799,0.017894884571433067,
