epoch,step,train_loss,valid_loss_epoch
0,389,,0.15880157053470612
0,389,0.2812677025794983,
1,779,,0.10939890146255493
1,779,0.1334647685289383,
2,1169,,0.09862647205591202
2,1169,0.10535847395658493,
3,1559,,0.08147859573364258
3,1559,0.09301447868347168,
4,1949,,0.0804782509803772
4,1949,0.07918477058410645,
5,2339,,0.07080649584531784
5,2339,0.07301623374223709,
6,2729,,0.07161553204059601
6,2729,0.06468114256858826,
7,3119,,0.06410841643810272
7,3119,0.05964307487010956,
8,3509,,0.0642557293176651
8,3509,0.05378809571266174,
9,3899,,0.06960877776145935
9,3899,0.049973100423812866,
10,4289,,0.05636483430862427
10,4289,0.04699091240763664,
11,4679,,0.06101924553513527
11,4679,0.04326074570417404,
12,5069,,0.057941921055316925
12,5069,0.04152604937553406,
13,5459,,0.054501716047525406
13,5459,0.03968439996242523,
14,5849,,0.05307972803711891
14,5849,0.03718878701329231,
15,6239,,0.058953046798706055
15,6239,0.03500575199723244,
16,6629,,0.05115549638867378
16,6629,0.031936727464199066,
17,7019,,0.052269816398620605
17,7019,0.03104151040315628,
18,7409,,0.05025583133101463
18,7409,0.02928270772099495,
19,7799,,0.05496659129858017
19,7799,0.028646506369113922,
20,8189,,0.0486409030854702
20,8189,0.02696254476904869,
21,8579,,0.04964122548699379
21,8579,0.02385985106229782,
22,8969,,0.05084589496254921
22,8969,0.023276180028915405,
23,9359,,0.05214478820562363
23,9359,0.022748328745365143,
24,9749,,0.05497458204627037
24,9749,0.02271265536546707,
25,10139,,0.04874613881111145
25,10139,0.020913973450660706,
