epoch,step,train_loss,valid_loss_epoch
0,389,,0.11231620609760284
0,389,0.22180131077766418,
1,779,,0.08005844056606293
1,779,0.10424473136663437,
2,1169,,0.07001809030771255
2,1169,0.08385814726352692,
3,1559,,0.06736449897289276
3,1559,0.06744792312383652,
4,1949,,0.0576808787882328
4,1949,0.059992242604494095,
5,2339,,0.058948151767253876
5,2339,0.052528366446495056,
6,2729,,0.05269680917263031
6,2729,0.04737889766693115,
7,3119,,0.052662961184978485
7,3119,0.04295983538031578,
8,3509,,0.04860612004995346
8,3509,0.039686284959316254,
9,3899,,0.05041546747088432
9,3899,0.03598819673061371,
10,4289,,0.04897357523441315
10,4289,0.03323297202587128,
11,4679,,0.04721606522798538
11,4679,0.03135036677122116,
12,5069,,0.04751182720065117
12,5069,0.028484195470809937,
13,5459,,0.04454412683844566
13,5459,0.025812959298491478,
14,5849,,0.049355193972587585
14,5849,0.02536625973880291,
15,6239,,0.047141287475824356
15,6239,0.022878536954522133,
16,6629,,0.05167347565293312
16,6629,0.02344696596264839,
17,7019,,0.045108601450920105
17,7019,0.021318450570106506,
18,7409,,0.046645279973745346
18,7409,0.019972724840044975,
19,7799,,0.04828445613384247
19,7799,0.019228272140026093,
20,8189,,0.0454273596405983
20,8189,0.021423950791358948,
21,8579,,0.042557913810014725
21,8579,0.018191471695899963,
22,8969,,0.044974420219659805
22,8969,0.016900701448321342,
23,9359,,0.04371625930070877
23,9359,0.014949322678148746,
24,9749,,0.04584408178925514
24,9749,0.013981854543089867,
25,10139,,0.046404629945755005
25,10139,0.015815505757927895,
26,10529,,0.046455349773168564
26,10529,0.013250588439404964,
