epoch,step,train_loss,valid_loss_epoch
0,389,,0.2964729368686676
0,389,1.0469651222229004,
1,779,,0.20532144606113434
1,779,0.26548707485198975,
2,1169,,0.1868066042661667
2,1169,0.19803449511528015,
3,1559,,0.14968369901180267
3,1559,0.1679675132036209,
4,1949,,0.15628546476364136
4,1949,0.14820025861263275,
5,2339,,0.15369826555252075
5,2339,0.13429485261440277,
6,2729,,0.14393529295921326
6,2729,0.1264246255159378,
7,3119,,0.13924282789230347
7,3119,0.1158028319478035,
8,3509,,0.12073399126529694
8,3509,0.10724227875471115,
9,3899,,0.128506138920784
9,3899,0.10178493708372116,
10,4289,,0.11502278596162796
10,4289,0.09759872406721115,
11,4679,,0.13242818415164948
11,4679,0.09277025610208511,
12,5069,,0.12190407514572144
12,5069,0.08808198571205139,
13,5459,,0.11405650526285172
13,5459,0.08288227766752243,
14,5849,,0.11562934517860413
14,5849,0.07530134171247482,
15,6239,,0.11732519418001175
15,6239,0.07444917410612106,
16,6629,,0.11323858052492142
16,6629,0.07240059971809387,
17,7019,,0.11312922090291977
17,7019,0.06870119273662567,
18,7409,,0.11326628178358078
18,7409,0.06596484780311584,
19,7799,,0.11650184541940689
19,7799,0.06409159302711487,
20,8189,,0.11145444959402084
20,8189,0.057475604116916656,
21,8579,,0.11177469789981842
21,8579,0.058286625891923904,
22,8969,,0.11246418207883835
22,8969,0.05537591502070427,
23,9359,,0.10756474733352661
23,9359,0.051779091358184814,
24,9749,,0.11593510210514069
24,9749,0.051248691976070404,
25,10139,,0.10611037164926529
25,10139,0.049503572285175323,
